Tanggal,Tn,Tx,Tavg,kelembaban,curah_hujan,matahari,kecepatan_angin,kecepatan_angin,,
04-10-2022,23.2,31.8,26.6,86,0,10,2,90,,
05-10-2022,23,32,26.8,83,3.3,3.9,2,180,,
06-10-2022,23.4,32.2,26.8,80,1.2,4.8,1,90,,
07-10-2022,22.9,29.8,25.6,92,15.5,2,1,270,,
08-10-2022,22.8,31.8,27,83,1.2,1.9,2,90,,
09-10-2022,24.2,29.2,25.6,91,0,7.3,1,70,,
10-10-2022,23.6,30.2,26.7,87,5,1,2,180,,
11-10-2022,24,30.8,26.5,83,0,1.5,2,90,,
12-10-2022,23.8,31.5,28.3,79,0,5.1,2,270,,
13-10-2022,24,31.4,26,90,0,5.2,2,60,,
14-10-2022,23.7,31.6,26.9,85,1,2.3,1,180,,
15-10-2022,24.4,31.8,27.3,86,2.3,5.2,2,270,,
16-10-2022,22.4,32.4,26.7,82,2.5,6.8,2,60,,
17-10-2022,23.6,32.4,28,76,0,9.8,2,60,,
18-10-2022,23.7,31.4,27.2,80,0,8.2,2,90,,
19-10-2022,23.5,32,27.2,81,0,8.8,1,90,,
20-10-2022,23.2,32.4,27.6,82,0,6.3,1,180,,
21-10-2022,23.8,32.4,28,76,0,4.8,2,270,,
22-10-2022,24.6,29.8,26.7,91,0,6.6,2,80,,
23-10-2022,23.2,32,27.2,82,0,0.8,2,90,,
24-10-2022,23.8,32.9,28.3,80,0,9.9,2,180,,
25-10-2022,23.3,31.7,26.3,91,4.1,5.1,1,200,,
26-10-2022,24.4,31.6,27.2,85,0,2.9,1,90,,
27-10-2022,24.8,31,27.2,82,0,5.2,1,120,,
28-10-2022,24,31.2,27.8,83,0,1.3,1,270,,
29-10-2022,22,28.4,26,88,3.7,5.3,1,180,,
30-10-2022,22.2,32.4,27.6,79,1,1,2,90,,
31-10-2022,24.6,33,28.6,76,0,9.9,2,270,,
01-11-2022,23.4,32.2,28.3,85,0,9.8,2,270,,
02-11-2022,24.8,32.8,28.8,80,0,2.2,2,270,,
03-11-2022,23.7,32,27.1,90,4.5,7.9,2,90,,
04-11-2022,23.4,32.5,27.6,83,7.2,7.1,2,180,,
05-11-2022,22,30,26.4,89,0,9.8,1,90,,
06-11-2022,23.7,30.8,26.8,85,4.3,1,1,200,,
07-11-2022,23.4,32.4,27.4,84,0,2.5,2,270,,
08-11-2022,23.6,31.2,28,86,0,8.1,1,230,,
09-11-2022,22.6,32.2,27.4,85,0,5.8,2,90,,
10-11-2022,23.5,32.4,26.9,85,1.5,7.3,2,270,,
11-11-2022,23.7,30.8,27,86,0,4.6,2,270,,
12-11-2022,23.8,30.4,26.8,91,43.5,1.8,2,180,,
13-11-2022,23,31,26.9,88,0,1.5,2,270,,
14-11-2022,24.3,29.6,26.8,86,0,2.8,2,290,,
15-11-2022,22.8,32.2,28,82,0,1,2,300,,
16-11-2022,23.2,28.1,25.7,94,0,5.4,2,70,,
17-11-2022,23.6,30.8,27.6,86,8.2,1,1,90,,
18-11-2022,24.1,31.6,27.5,88,0,3.6,2,300,,
19-11-2022,23.4,31.3,27.9,84,0,5.6,2,270,,
20-11-2022,22.3,28.2,25.3,92,29.5,6.8,2,220,,
21-11-2022,21.4,31.4,25.3,93,10.8,0.7,1,270,,
22-11-2022,23.4,31.8,27.3,82,0,8.9,1,310,,
23-11-2022,23.6,30.3,26.5,88,2.1,8,1,270,,
24-11-2022,23.1,31.8,27.2,84,3.5,2.6,1,270,,
25-11-2022,21.4,32,27.1,82,0,8.7,2,360,,
26-11-2022,23.7,31.4,26.9,85,0,6.2,2,300,,
27-11-2022,23.6,32.2,27.9,85,0,6.7,1,280,,
28-11-2022,23.9,32.2,27.2,84,0,10,2,270,,
29-11-2022,22.4,31.2,25.9,89,0,5.5,2,60,,
30-11-2022,23.5,31.8,26.7,87,9.8,5.8,2,270,,
01-12-2022,23.2,31.6,26.6,86,0,6.6,1,150,,
02-12-2022,23.8,29.6,26.5,87,5,3,1,280,,
03-12-2022,22.6,31.6,26.6,86,0,1,2,180,,
04-12-2022,22.8,31.2,26.2,88,0,3.9,2,70,,
05-12-2022,23.9,30.4,26.8,87,0,2.8,2,90,,
06-12-2022,23.6,31.4,27.1,76,0,1,1,230,,
07-12-2022,23,32,27.4,76,0,1.8,1,270,,
08-12-2022,22.4,31.4,26.9,83,0,3.9,2,90,,
09-12-2022,23.4,31.8,27.3,78,0,2.2,2,90,,
10-12-2022,24.7,30.8,26.9,86,0,7.4,2,130,,
11-12-2022,23,30.4,25.9,92,0,3.3,2,180,,
12-12-2022,23.4,29.4,26,92,34.6,2.9,2,280,,
13-12-2022,22,31.4,26.1,90,7.5,0.7,2,170,,
14-12-2022,22,31.2,26.7,86,9,1.6,2,60,,
15-12-2022,23.9,32,27,86,0,5.2,2,90,,
16-12-2022,22.8,32,26.9,85,0,6.4,2,270,,
17-12-2022,23.6,32.2,27.2,85,0,8.3,1,90,,
18-12-2022,22.6,32.4,27.2,82,0,4.8,2,70,,
19-12-2022,23,32,27.6,83,0,6.9,2,60,,
20-12-2022,24.4,32,27,84,0,6.3,1,180,,
21-12-2022,23,30,26.5,92,2.6,3.9,1,270,,
22-12-2022,23.8,32,27.7,86,0,0.3,1,260,,
23-12-2022,23,32.4,27.9,85,0,5.2,1,270,,
24-12-2022,23.6,30.8,26.8,92,10,5,1,160,,
25-12-2022,24.1,32,27.6,88,0.5,3.4,1,270,,
26-12-2022,23.2,31,26.5,90,1.3,4.6,1,180,,
27-12-2022,23.2,28.8,26.1,94,44.2,3.3,1,210,,
28-12-2022,23.1,30.2,26.3,90,0,0.1,1,220,,
29-12-2022,22.6,30.6,26.1,93,3.3,1.5,2,200,,
30-12-2022,22,31.3,26.4,90,11.7,1.3,2,180,,
31-12-2022,23.5,29,25.6,92,46,4.1,2,100,,
01-01-2023,23.4,30,26.2,90,0.1,1.1,1,90,,
02-01-2023,23,31.4,27.2,81,0.2,1,1,30,,
03-01-2023,22.6,32.3,27.5,78,0,5.8,2,90,,
04-01-2023,23.2,32.2,27.5,82,0,7.8,2,90,,
05-01-2023,22,31.6,25.5,95,4,1.5,1,90,,
06-01-2023,22.7,30.4,25.9,90,40.2,3.4,2,270,,
07-01-2023,23.6,31.4,27,86,0,2.5,2,60,,
08-01-2023,22.6,31.6,26.7,88,1.1,3.8,2,90,,
09-01-2023,23.7,31.9,27.1,88,2,4.2,1,200,,
10-01-2023,23.8,35,27.2,87,0,4.2,1,60,,
11-01-2023,24.7,31.8,27,87,0,7.6,2,170,,
12-01-2023,21.6,31.6,26.3,88,16.9,4.2,1,270,,
13-01-2023,23.6,32,27.4,81,0,5.9,1,60,,
14-01-2023,24.1,32.2,27.3,82,0,8.3,2,250,,
15-01-2023,23,29.8,26.4,88,0,7.1,2,70,,
16-01-2023,22.6,31.8,26.8,87,4.2,1,1,90,,
17-01-2023,20,31.8,27.1,85,0,4.9,2,210,,
18-01-2023,23.4,29.2,25.9,92,22.5,5.9,2,60,,
19-01-2023,23.6,32,26.9,86,0,0.5,1,90,,
20-01-2023,23.9,31.2,26.4,87,1,3.3,1,180,,
21-01-2023,22.2,31,26.4,90,6.2,2.6,2,90,,
22-01-2023,23.6,30,26.1,92,0,0.5,2,270,,
23-01-2023,23.4,30,26.2,90,19,0.4,2,90,,
24-01-2023,23.9,31.2,27.6,85,0,0.5,1,280,,
25-01-2023,22.8,31.2,26.8,87,2.4,1.8,1,260,,
26-01-2023,23.4,31.6,27,85,0,5.4,1,90,,
27-01-2023,23.4,30.4,26.2,88,0.3,9.1,2,270,,
28-01-2023,22.6,29.2,25.5,90,4.5,0.9,1,90,,
29-01-2023,23.5,31,26.5,89,1.8,0.3,2,60,,
30-01-2023,23.5,27.6,24.5,97,3.4,5.9,2,60,,
31-01-2023,22.1,34,26,86,14.7,1,3,90,,
01-02-2023,21.8,32,26.5,85,0,6.8,2,220,,
02-02-2023,23.1,31.6,26.6,86,0,7.3,2,60,,
03-02-2023,23.6,31.4,26.9,84,0,8.5,1,60,,
04-02-2023,22.2,31.4,26.8,89,0,4.2,1,60,,
05-02-2023,23.5,30.6,26.6,88,34.2,4.2,2,60,,
06-02-2023,23,29.2,26.2,93,33.9,3.8,2,90,,
07-02-2023,24.7,29.6,26.6,91,2.5,0.3,2,200,,
08-02-2023,23.8,30.4,26.5,93,3.8,0.5,1,60,,
09-02-2023,22.8,30,26.6,91,0,0.8,1,60,,
10-02-2023,23,30.8,26,90,0,0.5,2,180,,
11-02-2023,23,31.2,25.9,93,19.7,4,1,90,,
12-02-2023,22.6,31,25.9,88,18.2,3.3,1,80,,
13-02-2023,23.3,31.8,26.8,86,2,5.4,1,40,,
14-02-2023,23.3,31.4,26.7,87,3.8,7.4,1,110,,
15-02-2023,23,31,26.7,92,2,4.5,2,80,,
16-02-2023,23.8,29.8,25.8,94,8.1,3.7,1,60,,
17-02-2023,23.4,30.6,26.7,92,5.4,1,2,150,,
18-02-2023,24.3,30.5,26.5,91,0,1,2,270,,
19-02-2023,23,30,25,95,28.1,1,1,260,,
20-02-2023,22.8,32,26.1,92,0,1,1,270,,
21-02-2023,24.9,29.8,26.5,94,1,3.7,1,60,,
22-02-2023,24.2,31,26.3,91,2.1,2.3,1,180,,
23-02-2023,21.8,31.6,25.8,90,9.5,1.3,2,90,,
24-02-2023,23.6,30.4,26.1,92,29.2,7.2,2,180,,
25-02-2023,23.5,31.4,26.5,86,4.6,3.2,2,60,,
26-02-2023,22.4,31.4,26.2,84,19.3,4.7,2,90,,
27-02-2023,24.1,29.6,26.3,90,1.5,7,1,250,,
28-02-2023,22.4,29.9,26.2,87,2.3,1,2,70,,
01-03-2023,24.1,31.4,26.7,88,33.2,1.9,1,230,,
02-03-2023,23.7,30,25.5,94,1.1,4.3,2,60,,
03-03-2023,23.4,27.9,25.1,97,12.8,0.6,1,270,,
04-03-2023,22,31,25.1,92,11.3,1,2,80,,
05-03-2023,22.7,30.2,25.7,90,9.6,4.8,1,180,,
06-03-2023,23.8,29,26,93,4.2,1,1,60,,
07-03-2023,22,31.8,26.3,90,7.5,1,2,60,,
08-03-2023,22.7,32.2,26,87,0,1.8,1,270,,
09-03-2023,22.8,31.4,27,84,2.2,7.8,2,90,,
10-03-2023,22.9,35,26.7,86,6.4,7.3,1,330,,
11-03-2023,23.7,31.5,26.9,86,0,7.7,2,90,,
12-03-2023,25.1,31.2,27.6,87,0,5.4,2,90,,
13-03-2023,23.5,32,26.5,88,0,3.3,2,60,,
14-03-2023,24.3,32.2,27.2,85,0,7.4,2,130,,
15-03-2023,23,29,25.7,91,2,7.3,1,70,,
16-03-2023,22.6,32.2,27.2,85,3.7,2,2,280,,
17-03-2023,23.7,29.1,26.2,88,0,9.9,1,300,,
18-03-2023,23.9,31.5,27.4,82,0,1,1,90,,
19-03-2023,22.8,30.2,26.4,87,0.1,7.6,1,80,,
20-03-2023,24,28.9,25.9,94,0.8,1,2,90,,
21-03-2023,22.4,30.9,27,92,2.6,0.5,2,60,,
22-03-2023,23.1,30.6,26.4,90,63.6,4,1,270,,
23-03-2023,22,32.2,27.1,85,0.8,5.5,1,80,,
24-03-2023,23.8,31.8,27,86,0,9.8,2,90,,
25-03-2023,23.2,31.8,26.7,88,0,3.5,2,60,,
26-03-2023,24.3,31.1,26.4,91,8.5,2.8,2,30,,
27-03-2023,22.8,31.4,25,94,3.5,1.8,2,240,,
28-03-2023,23.6,27.4,24.9,96,8.4,0.6,1,300,,
29-03-2023,22.3,31.2,26.5,90,44.2,0.8,1,90,,
30-03-2023,23.5,31.4,26.3,88,0,8.3,1,60,,
31-03-2023,22.6,32.6,27.4,82,1.4,3.8,1,90,,
01-04-2023,23.3,32.2,26.8,86,0,7.1,2,230,,
02-04-2023,23.5,31.8,26.8,90,22.5,8.3,2,60,,
03-04-2023,22.8,32,26.6,86,0,7.1,2,60,,
04-04-2023,23.8,30.8,26.6,90,1.5,3.6,1,90,,
05-04-2023,23.5,31.6,26.2,91,4,8.3,1,70,,
06-04-2023,23.5,29,25.8,96,7.8,5.2,1,300,,
07-04-2023,22.8,31.2,26.5,90,0.6,1,1,70,,
08-04-2023,23.3,29.6,26,96,5.8,4.4,2,80,,
09-04-2023,23.7,31.8,26.7,90,1.6,0.2,2,300,,
10-04-2023,23.3,32.2,27.6,83,1.5,4.5,1,70,,
11-04-2023,23,31.8,27.5,86,0,9.8,1,60,,
12-04-2023,24.5,29.8,26.3,98,9.2,3.4,2,270,,
13-04-2023,23.4,30.4,26.6,93,1,1,1,270,,
14-04-2023,22.4,31.4,27,88,4.1,1.1,2,90,,
15-04-2023,23,31.4,27.1,90,18,6.4,2,60,,
16-04-2023,24.3,32.6,27.1,90,0,3.7,2,280,,
17-04-2023,23.9,32.2,27.1,82,0.4,8.5,1,270,,
18-04-2023,22.6,31.4,26.2,91,4.1,2.8,2,60,,
19-04-2023,23.1,31.6,27.5,86,9.1,3.2,1,80,,
20-04-2023,23.9,33.2,27.4,86,0.1,8.2,2,30,,
21-04-2023,23,31.5,26.7,88,1.7,7.8,1,90,,
22-04-2023,23.2,32,27.4,89,3.2,5.9,1,60,,
23-04-2023,24.5,33.8,26.8,92,1.5,4.7,2,90,,
24-04-2023,25.3,30.5,26.4,92,0.4,6,2,90,,
25-04-2023,22.6,32.4,27.4,87,17.2,2.9,2,100,,
26-04-2023,23.6,32.4,27.6,87,0,9.2,2,270,,
27-04-2023,24.3,32.4,27.7,82,0.2,6.5,1,50,,
28-04-2023,24.3,32.8,27.7,82,0,6.5,2,310,,
29-04-2023,23,33,27.5,84,0,6.5,2,70,,
30-04-2023,23.4,32.2,27.8,86,6.3,8.7,1,60,,
01-05-2023,23.8,31.8,27.1,86,0,5.7,2,90,,
02-05-2023,24.3,31.2,26.8,92,30.4,2.8,1,90,,
03-05-2023,23.5,32.2,27.7,89,0,3.6,1,270,,
04-05-2023,22,32,26.8,86,0,4.8,2,90,,
05-05-2023,22.8,31.2,26.9,90,0,5.8,2,180,,
06-05-2023,23.4,32,27.4,90,12,2.2,2,30,,
07-05-2023,23,32.6,27.2,89,14.6,6,2,90,,
08-05-2023,24.7,32.2,27.5,90,0,8.9,2,90,,
09-05-2023,24.7,32.6,29.1,83,0,6.6,1,70,,
10-05-2023,24.8,32.6,27.7,86,0,6.9,1,60,,
11-05-2023,23,31.8,26.1,90,1.4,7.5,1,70,,
12-05-2023,22.6,33,29,81,8.7,1,1,180,,
13-05-2023,24.6,31.6,28,85,0,6.8,1,90,,
14-05-2023,24.6,31.8,28,90,0,4.1,1,300,,
15-05-2023,23,31,28.2,87,7.2,3.8,1,360,,
16-05-2023,23.9,32.6,27.4,88,3.1,2.7,2,30,,
17-05-2023,23.6,32.2,27.5,84,2.2,6,2,90,,
18-05-2023,24.1,32.6,27.5,85,0,8,2,70,,
19-05-2023,24.2,33,27.7,86,0,8.1,2,300,,
20-05-2023,22,32.2,26.8,78,0,1.3,1,90,,
21-05-2023,22,32,27.4,78,0,6.5,2,360,,
22-05-2023,23.6,33.4,27.2,82,0,9.9,1,90,,
23-05-2023,23.5,32.2,27.2,81,0,7.3,2,90,,
24-05-2023,23,32.6,28,82,0,10,1,30,,
25-05-2023,23.4,33.2,28,84,0,6.8,2,30,,
26-05-2023,23.4,33.4,28.8,81,0,8.7,2,60,,
27-05-2023,21.9,35.4,27.5,75,0,5.5,3,180,,
28-05-2023,22.2,36,28.5,75,0,9.3,1,50,,
29-05-2023,24.7,32.6,27.8,84,0,8.5,1,180,,
30-05-2023,24.4,33.8,29,82,0,5.3,2,200,,
31-05-2023,23,33,29.2,81,0,7.8,2,90,,
01-06-2023,24.5,32.8,27.6,86,0,6.2,2,90,,
02-06-2023,23.2,33,27.9,84,0,4.3,1,40,,
03-06-2023,24.2,32.6,28.6,86,0,7.5,1,60,,
04-06-2023,24.7,32.2,27.8,88,2.5,4.6,2,90,,
05-06-2023,22.4,33.2,28.1,83,0,1.2,2,30,,
06-06-2023,23,31.6,27.4,86,2,10,1,80,,
07-06-2023,23.6,32.6,27.3,88,20.5,1.1,2,90,,
08-06-2023,24.3,31.7,29,81,0,3.6,1,90,,
09-06-2023,21.8,32.4,27.6,80,0,8.8,2,90,,
10-06-2023,23.4,31.8,27.3,87,0,8.7,1,40,,
11-06-2023,23.9,29.8,25.1,93,0,5.3,2,180,,
12-06-2023,23,31.8,27.4,89,25.8,2,2,300,,
13-06-2023,23.4,30.8,26.8,90,0,0.7,2,60,,
14-06-2023,23.1,29.2,25.1,97,56.7,1.6,2,40,,
15-06-2023,22.8,28.8,25.8,96,55.3,1,2,270,,
16-06-2023,22,32.2,28.5,80,2.5,1,2,270,,
17-06-2023,22.8,30.6,26.9,90,5.6,5.8,1,30,,
18-06-2023,24.2,30.4,26.7,91,7,1.3,2,90,,
19-06-2023,23.6,30,26.5,92,0,1.8,1,360,,
20-06-2023,23,32.4,27.2,85,0,0.8,2,60,,
21-06-2023,22.4,29.8,25.1,94,2,5.9,2,180,,
22-06-2023,21.8,31.4,26.1,88,13.6,2.6,1,100,,
23-06-2023,23.6,30.6,26.3,93,9.5,5.9,2,100,,
24-06-2023,23.4,32.4,27.2,88,19,0.5,2,360,,
25-06-2023,22.2,33,28.2,78,0,6.7,2,60,,
26-06-2023,24.2,32.2,27.9,85,0,8.8,2,70,,
27-06-2023,23.8,30.6,28,83,2,4.6,1,90,,
28-06-2023,24,32.6,27.9,81,0,1.7,2,60,,
29-06-2023,23.4,32.2,27,82,0,7.1,2,90,,
30-06-2023,22.8,32.4,26.9,87,0,5.4,2,180,,
01-07-2023,23.4,32.2,26.5,86,0,7.4,2,90,,
02-07-2023,23.4,32.4,27.1,88,0,3.3,1,60,,
03-07-2023,23.8,32.8,27.6,84,0,9.3,1,70,,
04-07-2023,23,33.2,26.5,94,16.2,9.2,2,250,,
05-07-2023,23.4,29.4,26.3,92,7.8,0.3,1,60,,
06-07-2023,22.6,31.4,26.5,90,5.2,0.2,2,40,,
07-07-2023,23.6,33,26.9,89,0,4.8,2,330,,
08-07-2023,23,32.2,26.6,89,0,0.4,1,100,,
09-07-2023,23.8,31.8,26,94,0,3,2,60,,
10-07-2023,22.6,31.6,26.9,88,3.5,1,2,290,,
11-07-2023,23.8,29.4,25.5,94,26.7,7,2,330,,
12-07-2023,22.6,33.8,28.1,82,5,1,2,50,,
13-07-2023,22.7,30,25.4,92,0,7.3,2,60,,
14-07-2023,23,32,27.3,87,5.6,1,1,90,,
15-07-2023,22.2,31.4,26.8,87,0,7.2,1,30,,
16-07-2023,23.4,31.6,26.6,90,0,4.9,2,270,,
17-07-2023,24,33.4,27.8,86,0.5,1.2,2,90,,
18-07-2023,22.6,31.7,27.4,85,0,6,1,90,,
19-07-2023,23,33.4,28,84,0,6.4,2,80,,
20-07-2023,23.4,33.8,28.1,84,0,9.2,1,180,,
21-07-2023,25,33,28.6,86,0,4.1,1,180,,
22-07-2023,24.3,32,27.1,83,0,7.5,1,90,,
23-07-2023,23.9,32.2,26,89,1.2,5,2,60,,
24-07-2023,22,34.2,27.5,83,12,4.3,2,180,,
25-07-2023,23,33.8,27.8,83,0,9.4,2,60,,
26-07-2023,23,32.2,27.3,87,0,9.1,2,60,,
27-07-2023,23.7,34.4,28.2,82,0,7.8,2,270,,
28-07-2023,24,34.2,27.9,80,0,7.3,2,330,,
29-07-2023,22.8,34.6,28.4,82,0,6.9,2,190,,
30-07-2023,22.8,31.6,26.2,93,23,5.4,1,180,,
31-07-2023,22.8,33,27.5,86,0,1,1,60,,
01-08-2023,24.7,32.8,27.8,80,0,7.8,1,260,,
02-08-2023,22,32,27.4,81,0,8,1,180,,
03-08-2023,23,31.8,27,87,0,4.6,2,300,,
04-08-2023,23.8,28,25.1,93,0,3.7,2,360,,
05-08-2023,21.3,31.5,25.8,85,8.6,1,2,90,,
06-08-2023,21.6,34.6,26.8,84,6.6,5.1,2,50,,
07-08-2023,22.3,32.6,26.4,82,0,8.6,1,60,,
08-08-2023,21.9,33,27.2,79,0,9.6,2,60,,
09-08-2023,22.7,33.6,27.7,84,0,10,2,90,,
10-08-2023,23.5,33.5,28.2,75,0,9.5,2,90,,
11-08-2023,21.8,33.2,27.4,81,0,10.1,1,260,,
12-08-2023,22,33.4,27.9,80,0,8,1,270,,
13-08-2023,22,33.6,27.2,82,0,7.1,1,270,,
14-08-2023,23,32,27.1,84,0,4,1,90,,
15-08-2023,24.1,31.4,26.8,86,0,0.3,1,270,,
16-08-2023,22.2,32.8,27.3,84,0,3.8,1,360,,
17-08-2023,23.8,29,25.9,93,4.8,3.9,2,270,,
18-08-2023,24,30.4,27.1,87,0,1,1,270,,
19-08-2023,23.5,31.6,26.8,87,2.2,1.4,1,90,,
20-08-2023,22.4,29.6,24,97,16.5,4.4,2,270,,
21-08-2023,22.9,32.4,26.7,84,14,0.1,1,300,,
22-08-2023,22.4,29.9,25.1,94,1.6,6.1,2,180,,
23-08-2023,23.3,33,27.2,84,0,1,2,100,,
24-08-2023,23.8,32.8,27.3,83,0,9.2,2,190,,
25-08-2023,23.4,32.2,26.9,90,1.5,9.1,2,90,,
26-08-2023,23,31.6,27.1,86,0,6.2,1,260,,
27-08-2023,23.7,32.4,27,86,0,2,1,180,,
28-08-2023,22.9,32.4,27.9,85,0,2,1,180,,
29-08-2023,23.8,33.6,27.6,88,0,4.8,1,30,,
30-08-2023,23.6,31.1,27.4,88,0,3.8,1,260,,
31-08-2023,24.3,29.2,26.2,89,0,2.3,2,270,,
01-09-2023,23.6,34.2,28,86,2,1,2,30,,
02-09-2023,24.4,33.8,28.8,75,0,8.4,2,180,,
03-09-2023,23.4,30,26.1,92,29,9.4,2,90,,
04-09-2023,23,32.6,26.8,89,5.8,0.7,1,170,,
05-09-2023,23.9,29.8,25.6,91,1.1,7,2,330,,
06-09-2023,23.6,31,26,90,7.7,1.4,1,60,,
07-09-2023,23,31.8,26.8,88,1.3,5.2,2,90,,
08-09-2023,22.4,32.8,27,86,1,6.1,1,80,,
09-09-2023,22.9,32,25.8,93,9.7,7.2,1,300,,
10-09-2023,22.4,28.6,24.8,92,46,1.1,1,90,,
11-09-2023,23.5,32,27.1,87,3.5,1,1,90,,
12-09-2023,22,31,26.9,85,0,7.1,2,90,,
13-09-2023,23.7,32.4,27.1,84,0,6.8,2,180,,
14-09-2023,24.5,27.3,25.5,92,0,8,2,70,,
15-09-2023,22.7,31.2,26.2,82,15,1,2,90,,
16-09-2023,23.3,30.5,26.8,85,0.9,5.3,2,300,,
17-09-2023,24.1,32.7,27.8,80,0,0.1,2,60,,
18-09-2023,23.6,32.2,27.3,73,0,7.2,2,260,,
19-09-2023,22,32,26.8,84,0,6.1,2,220,,
20-09-2023,23.9,34.4,28,81,0,4.3,1,180,,
21-09-2023,24.4,32.8,28.2,82,0.1,5.3,2,90,,
22-09-2023,23.8,30,26.1,91,8.8,6,1,60,,
23-09-2023,23.1,32.4,27.6,81,0.5,1,1,30,,
24-09-2023,24.7,29.4,26.3,87,0,8.5,2,180,,
25-09-2023,22.2,33,27.1,81,0,1,2,330,,
26-09-2023,24.1,32.4,27.9,78,0,2.1,2,70,,
27-09-2023,24.6,33,28.1,77,1,9.7,2,210,,
28-09-2023,24,32.8,27.5,80,0,3.8,2,60,,
29-09-2023,23,31.8,27.1,87,4.5,6.1,1,180,,
30-09-2023,24,33,27.8,84,0.5,6.3,1,240,,
01-10-2023,23.3,29.6,25.5,95,33.5,6.7,2,90,,
02-10-2023,22,32.8,27.4,80,1.8,1,1,120,,
03-10-2023,23,29.2,25.6,93,32.5,4.3,2,70,,
04-10-2023,23.3,32.2,26.6,87,1.2,1,2,220,,
05-10-2023,23.7,32.2,27.3,72,0,3.4,2,100,,
06-10-2023,22.2,32.8,27.7,78,0,5.2,2,80,,
07-10-2023,24,32.6,28,79,0,9.3,2,90,,
08-10-2023,23.7,33.5,27.8,72,0,9.5,2,80,,
09-10-2023,24.3,35.2,28.5,74,0,9.8,1,120,,
10-10-2023,22.8,33.2,27.6,82,0,8.3,2,110,,
11-10-2023,24.9,33.4,29.2,73,0,9.5,2,130,,
12-10-2023,25.5,33.8,28.6,80,0,8.3,2,140,,
13-10-2023,24.5,34.2,27.4,80,0,5.3,2,120,,
14-10-2023,22.8,29.2,25.8,93,6,3.8,1,100,,
15-10-2023,21.4,32.2,26.1,84,14,1,1,110,,
16-10-2023,23.9,32,26.7,88,0,5,1,130,,
17-10-2023,22.4,31.4,26,89,9,4.5,1,60,,
18-10-2023,21.6,31.8,26,88,21.6,3.8,2,200,,
19-10-2023,22.9,32.6,26.9,81,0,5.3,1,110,,
20-10-2023,23.5,30.4,26.7,86,0,8.3,1,110,,
21-10-2023,22.2,32.4,26.7,86,41.5,0.3,2,100,,
22-10-2023,22.8,32.8,27.6,80,0,9.2,1,90,,
23-10-2023,24.3,32.3,29.3,75,0,5,1,100,,
24-10-2023,24.1,32.1,28,81,0,9.3,1,100,,
25-10-2023,20,33,28.2,70,0,9.4,2,70,,
26-10-2023,20,32.2,27.7,72,0,9.2,1,60,,
27-10-2023,25,32.2,26.7,80,0,5.1,2,100,,
28-10-2023,23.9,32.3,27.8,80,39.5,4.7,2,80,,
29-10-2023,22,33.2,28.1,78,0,6,2,120,,
30-10-2023,22.7,32.3,28.3,81,32.5,6.6,1,130,,
31-10-2023,23.9,29,26.1,94,2.8,3.2,2,70,,
01-11-2023,22,32.2,28.1,79,7.9,1,2,50,,
02-11-2023,24.6,31.7,28.9,78,0,8.8,1,120,,
03-11-2023,23.7,32.1,29.1,78,0,6.1,1,120,,
04-11-2023,24.5,30.1,27.2,85,3.8,9.4,2,90,,
05-11-2023,23.9,32.8,28.6,80,0.2,1,1,150,,
06-11-2023,23.6,32.4,28.4,82,1,8,2,110,,
07-11-2023,22.7,32.2,28.3,81,12.7,5.6,3,90,,
08-11-2023,23.5,32.7,29.2,78,7.2,3.1,1,70,,
09-11-2023,24.6,32.5,28,84,0.3,6.5,1,110,,
10-11-2023,23.5,31.8,28.7,80,1.5,2.2,1,90,,
11-11-2023,24.1,33,29.6,75,1,5.1,2,90,,
12-11-2023,24.3,33.6,29.7,75,0,7.3,1,110,,
13-11-2023,24.6,33.4,30.1,73,0,8.4,2,110,,
14-11-2023,25.6,33,29,79,0,9.4,2,100,,
15-11-2023,24.6,33.4,29.8,76,2.1,6,2,50,,
16-11-2023,24.3,34.8,30.2,70,0,8.8,2,80,,
17-11-2023,24.7,33.5,30.5,75,0,9.5,2,70,,
18-11-2023,25.1,33,29.9,72,0,9.5,1,70,,
19-11-2023,24.9,33.2,29.4,77,0,9.4,1,40,,
20-11-2023,25.9,33,29.2,75,21.2,6.8,1,300,,
21-11-2023,24.5,32.8,27.9,84,0,6.7,1,330,,
22-11-2023,24.9,30.4,27.5,87,26,1.1,1,190,,
23-11-2023,23.3,33,28.3,84,5.2,0.6,2,100,,
24-11-2023,23.4,30,25.7,91,22.3,6.2,2,260,,
25-11-2023,23.3,32,29.1,78,27,1,2,70,,
26-11-2023,24.6,32.4,28.7,80,0,7.2,1,120,,
27-11-2023,23.6,32.4,28.3,81,8.2,5.8,2,80,,
28-11-2023,23.9,33.2,29.2,78,0,3.1,2,100,,
29-11-2023,23.9,33,28.9,79,0,2,1,340,,
30-11-2023,24.7,32.6,29.1,81,0,8.5,1,160,,
01-12-2023,23.8,29.4,26.1,92,2.6,7.8,2,80,,
02-12-2023,23.4,32.2,29.4,77,2.6,1,1,120,,
03-12-2023,24.5,32.9,29.1,79,0,7.9,1,130,,
04-12-2023,22.8,33,29,81,0,9,1,200,,
05-12-2023,24.8,30.4,26.8,89,0,7.1,2,130,,
06-12-2023,23.5,30.1,27.2,89,50.6,1,1,100,,
07-12-2023,22,30.4,27.9,86,0,1,2,320,,
08-12-2023,24.3,32,27.2,88,0,1,1,100,,
